'1. Block','2. Trial','3. Stimulus','4. Offset','5. fliplr','6. Order','7. Ident Resp','8. Discrim Resp','9. Ident Correct','10. Discrim Correct','11. Ident RT','12. Discrim RT',13. Question Condition',14. Participant ID'
3,15,-0.5,0.5,1,1,1,1,1,1,0.212227182,0.316096028,1,S02
3,16,0.25,0.25,2,2,1,2,0,1,0.19608294,0.316051957,1,S02
3,17,2,2,2,2,1,1,0,0,0.252063913,0.372012404,1,S02
3,18,-1,1,2,1,1,1,1,1,0.2090124,0.289032093,1,S02
3,19,-8,8,2,2,1,2,1,1,0.296532647,0.400588947,1,S02
3,20,-8,8,1,1,1,1,1,1,0.310158794,0.406261452,1,S02
3,21,-8,8,1,2,1,2,1,1,0.223809754,0.351775579,1,S02
3,22,-0.5,0.5,1,1,1,1,1,1,0.484465171,0.548708285,1,S02
3,23,-0.25,0.25,1,2,1,2,1,1,0.177085239,0.281098374,1,S02
3,24,-8,8,2,1,1,2,1,0,0.476321057,0.564365329,1,S02
3,25,8,8,1,1,2,1,1,1,0.309274956,0.44524121,1,S02
3,26,-1,1,2,1,1,1,1,1,0.347847206,0.435711269,1,S02
3,27,0.25,0.25,2,2,1,1,0,0,0.254034741,0.366016006,1,S02
3,28,-8,8,2,2,1,2,1,1,0.158879915,0.278885759,1,S02
3,29,1,1,1,2,1,1,0,0,0.354769099,0.458041777,1,S02
3,30,2,2,1,2,1,1,0,0,0.308815227,0.404859928,1,S02
3,31,-2,2,1,2,2,2,0,1,0.326605196,0.518662903,1,S02
3,32,-8,8,1,2,1,1,1,0,0.126501176,0.262497616,1,S02
3,33,-0.25,0.25,2,1,1,1,1,1,0.645594565,0.749575702,1,S02
3,34,2,2,2,2,2,2,1,1,0.362120536,0.490220083,1,S02
3,35,2,2,1,2,2,2,1,1,0.258248067,0.369551662,1,S02
3,36,-4,4,1,1,1,1,1,1,0.000728345,0.110611098,1,S02
3,37,8,8,1,2,2,1,1,0,0.246649798,0.359189198,1,S02
3,38,0.5,0.5,2,1,2,2,1,0,0.3914644,0.479431698,1,S02
3,39,0.5,0.5,2,1,2,1,1,1,0.242664676,0.379030288,1,S02
3,40,8,8,1,2,2,2,1,1,0.332001803,0.48403925,1,S02
3,41,4,4,2,1,2,1,1,1,0.279159845,0.431215102,1,S02
3,42,0.25,0.25,1,2,1,2,0,1,0.50547777,0.897479815,1,S02
3,43,-1,1,1,1,1,1,1,1,0.317829898,0.469117229,1,S02
3,44,-0.25,0.25,1,1,2,2,0,0,0.260125016,0.884203823,1,S02
3,45,8,8,1,1,2,1,1,1,0.263732817,0.351264233,1,S02
3,46,-4,4,1,2,1,2,1,1,0.259999444,0.379939181,1,S02
3,47,-2,2,2,1,1,1,1,1,0.301279657,0.389385206,1,S02
3,48,-0.5,0.5,2,1,1,1,1,1,0.134631102,0.214701206,1,S02
3,49,-2,2,1,1,2,2,0,0,0.284663612,0.404669758,1,S02
3,50,-4,4,1,2,2,1,0,0,0.9424768,1.023162692,1,S02
3,51,2,2,2,1,2,2,1,0,0.148928882,0.572764814,1,S02
3,52,-8,8,1,1,1,1,1,1,0.000702385,0.08958733,1,S02
3,53,-2,2,1,1,1,1,1,1,0.297008978,0.376924832,1,S02
3,54,0.5,0.5,2,2,1,2,0,1,0.318158319,0.438086283,1,S02
3,55,8,8,2,2,2,2,1,1,0.220565088,0.340618324,1,S02
3,56,-8,8,1,2,1,2,1,1,0.269037961,0.357823897,1,S02
3,57,4,4,1,1,2,2,1,0,0.269861127,0.389993751,1,S02
3,58,-4,4,2,2,1,2,1,1,0.775187099,0.879248531,1,S02
3,59,-1,1,1,1,1,1,1,1,0.242391193,0.378419027,1,S02
3,60,1,1,1,1,2,2,1,0,0.007495083,0.119475142,1,S02
3,61,1,1,1,1,1,1,0,1,0.207540241,0.287462133,1,S02
3,62,-0.5,0.5,2,1,2,2,0,0,0.000701178,0.110865865,1,S02
3,63,0.25,0.25,1,1,2,1,1,1,0.83879752,0.9508787,1,S02
3,64,8,8,2,2,2,2,1,1,0.10003854,0.211445673,1,S02
3,65,-4,4,2,2,1,2,1,1,0.261384668,0.341246489,1,S02
3,66,8,8,2,1,2,1,1,1,0.430223802,0.566029469,1,S02
3,67,-1,1,1,2,1,1,1,0,43.7417099,43.85381161,1,S02
3,68,0.5,0.5,1,2,2,1,1,0,0.448094971,0.704016961,1,S02
3,69,1,1,2,2,2,2,1,1,0.323744493,0.404488644,1,S02
3,70,8,8,2,1,2,1,1,1,0.190012285,0.301491259,1,S02
3,71,4,4,2,2,2,2,1,1,0.273181559,0.385259418,1,S02
3,72,-0.25,0.25,1,2,2,2,0,1,0.610515409,0.722570026,1,S02
3,73,-1,1,1,2,2,1,0,0,3.486708274,3.606651935,1,S02
3,74,2,2,1,1,2,1,1,1,0.336347041,0.680437668,1,S02
3,75,2,2,2,2,2,1,1,0,0.611675145,0.707608461,1,S02
3,76,8,8,2,1,2,1,1,1,0.183345461,0.279335225,1,S02
3,77,-0.25,0.25,2,2,1,2,1,1,0.322590793,0.434551834,1,S02
3,78,-0.5,0.5,2,2,1,2,1,1,0.236737705,0.332797197,1,S02
3,79,-0.25,0.25,1,2,1,1,1,0,0.18923802,0.285401654,1,S02
3,80,-2,2,2,2,1,2,1,1,0.26063908,0.356634277,1,S02
3,81,-0.25,0.25,2,2,1,2,1,1,0.109622213,0.20545984,1,S02
3,82,8,8,2,2,2,2,1,1,0.191464219,0.303379982,1,S02
3,83,-2,2,1,1,1,1,1,1,0.15519665,0.266948504,1,S02
3,84,-2,2,2,1,1,1,1,1,7.033868067,7.121777106,1,S02
3,85,1,1,1,2,2,1,1,0,0.325857495,0.382005093,1,S02
3,86,-4,4,2,1,1,1,1,1,0.271240011,0.343197696,1,S02
3,87,-0.25,0.25,2,1,2,2,0,0,0.307875846,0.403800107,1,S02
3,88,1,1,1,1,2,1,1,1,0.245738792,0.357704059,1,S02
3,89,2,2,2,1,2,1,1,1,0.430511171,0.510566785,1,S02
3,90,4,4,1,2,2,2,1,1,0.198515005,0.318509077,1,S02
3,91,8,8,1,2,2,2,1,1,0.270518572,0.382310573,1,S02
3,92,-0.25,0.25,1,1,2,2,0,0,0.207719846,0.327753461,1,S02
3,93,-0.25,0.25,2,2,2,2,0,1,0.091994039,0.187899283,1,S02
3,94,0.25,0.25,1,2,2,1,1,0,0.245182167,0.365300604,1,S02
3,95,-8,8,2,1,1,1,1,1,0.078145121,0.18217516,1,S02
3,96,-0.5,0.5,2,2,1,2,1,1,0.503466796,0.623408948,1,S02
3,97,-2,2,1,2,1,2,1,1,0.309483237,0.405460021,1,S02
3,98,2,2,1,2,1,1,0,0,0.207349769,0.311269026,1,S02
3,99,0.5,0.5,2,2,1,1,0,0,0.303221506,0.391151072,1,S02
3,100,1,1,2,2,1,1,0,0,0.724851766,1.028645933,1,S02
3,101,-0.5,0.5,1,2,1,2,1,1,0.311041124,0.39943072,1,S02
3,102,-4,4,2,1,1,1,1,1,0.268681166,0.364586409,1,S02
3,103,-2,2,1,1,1,1,1,1,0.381516386,0.453414303,1,S02
3,104,-0.5,0.5,2,1,1,1,1,1,0.192196525,0.272167921,1,S02
3,105,-0.5,0.5,1,1,1,2,1,0,0.223218415,0.311106325,1,S02
3,106,2,2,2,2,2,2,1,1,0.319110075,0.439054642,1,S02
3,107,-4,4,1,1,1,1,1,1,0.085637827,0.18955648,1,S02
3,108,-2,2,2,1,1,2,1,0,0.19103045,0.254942124,1,S02
3,109,2,2,1,1,2,1,1,1,0.097663828,0.20965264,1,S02
3,110,4,4,1,1,2,1,1,1,0.163510408,0.251474688,1,S02
3,111,1,1,2,1,1,2,0,0,0.27030214,0.358240762,1,S02
3,112,4,4,2,1,2,1,1,1,0.29528658,0.415049428,1,S02
3,113,-0.25,0.25,2,2,1,1,1,0,0.229137538,0.31709246,1,S02
3,114,-8,8,1,1,1,1,1,1,0.197514348,0.31697866,1,S02
3,115,0.5,0.5,1,1,1,2,0,0,0.060976073,0.35699892,1,S02
3,116,2,2,1,2,2,2,1,1,0.029795406,0.165796978,1,S02
3,117,4,4,1,2,2,2,1,1,0.150744857,0.294678941,1,S02
3,118,-4,4,2,1,1,1,1,1,0.302223566,0.406201081,1,S02
3,119,-1,1,1,1,1,1,1,1,0.272002805,0.36000693,1,S02
3,120,-0.25,0.25,2,1,1,1,1,1,0.08875209,0.192870271,1,S02
3,121,4,4,2,2,1,1,0,0,0.046348363,0.18235718,1,S02
3,122,-1,1,2,2,1,2,1,1,0.367781872,0.703730197,1,S02
3,123,-4,4,2,2,1,2,1,1,0.363503043,0.755318238,1,S02
3,124,-1,1,1,2,1,2,1,1,0.316322422,0.436228351,1,S02
3,125,-8,8,2,2,1,2,1,1,0.262583042,0.390533774,1,S02
3,126,0.25,0.25,1,2,1,2,0,1,0.396049615,0.612095331,1,S02
3,127,-0.25,0.25,1,1,1,2,1,0,0.222022758,0.30190571,1,S02
3,128,8,8,1,2,2,2,1,1,0.385732731,0.857512984,1,S02
3,129,-8,8,2,2,1,2,1,1,0.276259297,0.381027679,1,S02
3,130,0.25,0.25,2,1,1,2,0,0,0.765618822,0.933616378,1,S02
3,131,-4,4,2,1,1,1,1,1,0.37394882,0.501990411,1,S02
3,132,-0.5,0.5,2,2,1,2,1,1,0.233706151,0.481739097,1,S02
3,133,1,1,2,1,1,1,0,1,0.276869351,0.364908793,1,S02
3,134,-8,8,1,1,1,2,1,0,0.117837867,0.253740731,1,S02
3,135,8,8,1,1,2,1,1,1,0.248604929,0.392571613,1,S02
3,136,0.5,0.5,1,2,1,2,0,1,0.750012188,0.934019056,1,S02
3,137,2,2,2,1,2,1,1,1,0.006421075,0.174453948,1,S02
3,138,4,4,2,1,2,1,1,1,0.243536138,0.427490181,1,S02
3,139,-2,2,2,2,1,2,1,1,0.245817879,0.342327743,1,S02
3,140,0.5,0.5,1,1,1,1,0,1,0.046267465,0.310272595,1,S02
3,141,-4,4,1,1,1,1,1,1,0.926225399,1.094100099,1,S02
3,142,0.25,0.25,1,1,1,2,0,0,0.285620199,0.421562908,1,S02
3,143,2,2,1,1,2,1,1,1,0.051605814,0.251569471,1,S02
3,144,-1,1,2,2,1,2,1,1,0.270363116,0.438351012,1,S02
3,145,-0.25,0.25,1,1,1,1,1,1,0.388841259,0.524807816,1,S02
3,146,-2,2,2,2,1,2,1,1,9.016939297,9.160914736,1,S02
3,147,-8,8,2,1,1,1,1,1,0.290230769,0.393682751,1,S02
3,148,-2,2,1,2,1,2,1,1,0.231330532,0.327203477,1,S02
3,149,-1,1,1,2,1,2,1,1,0.235819153,0.347379629,1,S02
3,150,-4,4,2,2,1,2,1,1,0.015979089,0.127988427,1,S02
3,151,4,4,1,2,2,2,1,1,0.252204277,0.356215298,1,S02
3,152,0.25,0.25,2,1,1,2,0,0,0.180991879,0.284974827,1,S02
3,153,0.25,0.25,2,1,1,2,0,0,0.060540191,0.156600287,1,S02
3,154,0.25,0.25,1,1,1,2,0,0,0.101386938,0.189356047,1,S02
3,155,0.5,0.5,1,1,2,1,1,1,0.094827877,0.246639535,1,S02
3,156,-4,4,1,2,1,2,1,1,0.069621271,0.165158248,1,S02
3,157,0.5,0.5,2,2,1,1,0,0,0.126074349,0.253999423,1,S02
3,158,0.25,0.25,1,2,1,2,0,1,0.200868588,0.400747121,1,S02
3,159,0.25,0.25,2,2,2,1,1,0,2.310296441,2.38237668,1,S02
3,160,1,1,2,2,1,1,0,0,0.23968655,0.328234018,1,S02
3,161,-1,1,2,2,1,2,1,1,0.084424058,0.203773664,1,S02
3,162,1,1,1,2,1,1,0,0,0.173791673,0.277630334,1,S02
3,163,0.5,0.5,1,2,1,2,0,1,0.201404385,0.312787369,1,S02
3,164,8,8,1,1,2,1,1,1,0.105232903,0.248810494,1,S02
3,165,1,1,1,2,2,2,1,1,0.199397033,0.343281009,1,S02
3,166,1,1,2,1,2,1,1,1,0.219887117,0.332003011,1,S02
3,167,-1,1,2,2,2,1,0,0,0.164229131,0.308948044,1,S02
3,168,-0.5,0.5,1,2,1,1,1,0,12.29197611,12.36477839,1,S02
3,169,-0.25,0.25,2,1,2,2,0,0,0.22870558,0.324716172,1,S02
3,170,-1,1,1,1,2,2,0,0,0.544839378,0.64885372,1,S02
3,171,-2,2,2,1,2,2,0,0,0.139614165,0.251647048,1,S02
3,172,4,4,1,1,2,1,1,1,0.270380623,0.382318119,1,S02
3,173,1,1,2,1,2,1,1,1,0.000700574,0.103716673,1,S02
3,174,-0.5,0.5,1,2,2,1,0,0,0.13145526,0.27539025,1,S02
3,175,4,4,2,2,2,2,1,1,0.078671863,0.206668477,1,S02
3,176,-1,1,2,1,1,1,1,1,0.096421383,0.200439649,1,S02
3,177,0.25,0.25,1,1,1,1,0,1,0.094484665,0.197895594,1,S02
3,178,-2,2,1,2,1,2,1,1,0.283560927,0.675574443,1,S02
3,179,0.5,0.5,1,1,1,2,0,0,0.350851292,0.471032817,1,S02
3,180,0.5,0.5,2,1,2,1,1,1,0.205717626,0.365808932,1,S02
3,181,-2,2,2,2,1,2,1,1,0.23863669,0.326635079,1,S02
3,182,-8,8,2,1,1,1,1,1,0.242735311,0.346745125,1,S02
3,183,2,2,2,1,2,1,1,1,0.175524938,0.295418189,1,S02
3,184,-1,1,2,1,1,2,1,0,0.319308395,0.534814088,1,S02
3,185,-0.5,0.5,2,1,1,1,1,1,0.167261289,0.303336514,1,S02
3,186,1,1,1,1,1,2,0,0,0.130881429,0.258946867,1,S02
3,187,0.25,0.25,2,1,2,1,1,1,0.061760903,0.197677049,1,S02
3,188,4,4,2,2,1,1,0,0,1.955197375,2.37125595,1,S02
3,189,-4,4,1,1,1,2,1,0,0.448904251,0.552291333,1,S02
3,190,-0.5,0.5,1,2,1,1,1,0,0.196872901,0.308872882,1,S02
3,191,-4,4,1,2,1,2,1,1,0.000700272,0.068859081,1,S02
3,192,-0.5,0.5,1,1,1,1,1,1,0.000703291,0.052230056,1,S02
1,1,2,2,1,2,2,2,1,1,1.313409223,1.041355669,2,S02
1,2,-2,2,2,1,2,1,0,1,1.39332387,1.129297309,2,S02
1,3,8,8,2,2,2,2,1,1,1.022856033,0.798837357,2,S02
1,4,-2,2,1,2,2,1,0,0,0.772846826,0.484846143,2,S02
1,5,0.5,0.5,1,1,2,1,1,1,3.193989888,3.017957792,2,S02
1,6,0.5,0.5,2,2,2,2,1,1,0.631318244,0.439389128,2,S02
1,7,1,1,2,1,2,2,1,0,1.465678195,1.241665556,2,S02
1,8,-8,8,2,2,1,2,1,1,0.984601638,0.73667555,2,S02
1,9,-4,4,1,1,1,1,1,1,0.593990552,0.386106458,2,S02
1,10,1,1,1,2,1,2,0,1,0.775503776,0.559546504,2,S02
1,11,-0.25,0.25,2,2,2,1,0,0,0.71663463,0.564661177,2,S02
1,12,0.25,0.25,1,1,2,1,1,1,0.596630597,0.452565809,2,S02
1,13,0.5,0.5,1,1,2,1,1,1,0.666044529,0.506758579,2,S02
1,14,-4,4,2,2,1,2,1,1,0.753136139,0.585047723,2,S02
1,15,0.25,0.25,2,1,1,1,0,1,0.885679632,0.70965146,2,S02
1,16,4,4,2,2,2,2,1,1,0.792861183,0.624876003,2,S02
1,17,-0.5,0.5,2,1,2,1,0,1,0.510409545,0.358396246,2,S02
1,18,4,4,1,1,2,1,1,1,1.518351112,1.358378738,2,S02
1,19,4,4,1,1,2,1,1,1,0.534282545,0.398190114,2,S02
1,20,-4,4,1,2,1,2,1,1,0.598632818,0.446601408,2,S02
1,21,-2,2,2,2,1,2,1,1,1.332900159,1.188145928,2,S02
1,22,-0.25,0.25,1,1,2,1,0,1,0.572479285,0.444577454,2,S02
1,23,-0.5,0.5,2,2,2,1,0,0,3.065593916,2.961635418,2,S02
1,24,2,2,2,2,2,1,1,0,0.456559987,0.336609987,2,S02
1,25,-8,8,2,2,1,2,1,1,0.491312533,0.355209839,2,S02
1,26,-2,2,1,2,1,2,1,1,0.546780047,0.4347206,2,S02
1,27,8,8,1,2,2,2,1,1,0.599983932,0.447363598,2,S02
1,28,0.5,0.5,2,2,1,1,0,0,1.020781669,0.9008368,2,S02
1,29,8,8,2,1,2,2,1,0,1.098922903,0.938843068,2,S02
1,30,0.25,0.25,1,2,2,1,1,0,0.862503922,0.742553922,2,S02
1,31,0.25,0.25,2,1,2,1,1,1,1.061505559,0.342159636,2,S02
1,32,-1,1,1,2,2,1,0,0,1.652462151,1.508595683,2,S02
1,33,2,2,1,1,2,1,1,1,0.807427918,0.663214314,2,S02
1,34,-8,8,1,1,1,1,1,1,0.657514641,0.512989822,2,S02
1,35,8,8,2,1,2,1,1,1,0.347769053,0.243802404,2,S02
1,36,4,4,2,2,2,2,1,1,0.536312838,0.40832377,2,S02
1,37,0.25,0.25,1,1,2,1,1,1,0.520720995,0.368723393,2,S02
1,38,-1,1,2,2,2,1,0,0,0.968642133,0.856633399,2,S02
1,39,-0.25,0.25,1,2,2,2,0,1,0.661817921,0.526422479,2,S02
1,40,2,2,2,1,2,1,1,1,2.424515404,2.28044488,2,S02
1,41,2,2,1,2,2,2,1,1,0.718864753,0.574494183,2,S02
1,42,2,2,2,1,2,1,1,1,0.438423788,0.294445934,2,S02
1,43,8,8,1,1,2,1,1,1,0.352600583,0.224737088,2,S02
1,44,-8,8,1,2,1,2,1,1,0.453259478,0.309314527,2,S02
1,45,2,2,2,2,2,2,1,1,0.551988597,0.432040408,2,S02
1,46,-0.5,0.5,2,2,2,1,0,0,0.356616193,0.244651831,2,S02
1,47,-2,2,1,1,1,1,1,1,0.725521314,0.509514236,2,S02
1,48,-8,8,1,2,1,2,1,1,0.353667649,0.233763531,2,S02
1,49,-2,2,2,1,1,1,1,1,1.318360591,1.198246984,2,S02
1,50,-2,2,1,2,1,2,1,1,2.398106499,2.270181727,2,S02
1,51,1,1,1,2,2,2,1,1,0.81965888,0.667652826,2,S02
1,52,-4,4,1,2,1,2,1,1,0.585858512,0.44971386,2,S02
1,53,-4,4,2,1,1,1,1,1,0.355024498,0.203020859,2,S02
1,54,4,4,1,1,2,1,1,1,1.591637573,1.456188099,2,S02
1,55,-0.5,0.5,1,1,2,1,0,1,0.621223528,0.493162618,2,S02
1,56,-2,2,2,2,1,2,1,1,0.49115768,0.363165292,2,S02
1,57,0.5,0.5,1,2,2,2,1,1,0.522781172,0.362685339,2,S02
1,58,8,8,2,2,2,2,1,1,0.359022902,0.254991958,2,S02
1,59,-1,1,2,1,1,1,1,1,0.53563064,0.407683531,2,S02
1,60,4,4,1,2,2,2,1,1,0.304107486,0.224117978,2,S02
1,61,-0.25,0.25,2,2,2,2,0,1,0.651779048,0.524482441,2,S02
1,62,-1,1,1,2,1,1,1,0,0.918595376,0.75044025,2,S02
1,63,0.5,0.5,2,1,2,1,1,1,0.76638587,0.63846321,2,S02
1,64,0.25,0.25,2,2,1,2,0,1,0.607226398,0.45528645,2,S02
1,65,0.25,0.25,1,2,1,2,0,1,0.656986391,0.521051529,2,S02
1,66,2,2,1,1,2,1,1,1,0.411837995,0.283698602,2,S02
1,67,-8,8,1,2,1,2,1,1,0.277536786,0.149624389,2,S02
1,68,2,2,1,1,2,1,1,1,0.888757068,0.776897753,2,S02
1,69,-0.5,0.5,1,2,1,2,1,1,0.768213315,0.592771652,2,S02
1,70,4,4,2,1,2,1,1,1,0.245336444,0.117350697,2,S02
1,71,-1,1,1,2,2,1,0,0,0.331903425,0.203892322,2,S02
1,72,8,8,1,1,2,1,1,1,0.335926279,0.256074721,2,S02
1,73,-1,1,2,1,2,2,0,0,1.768529057,1.632309242,2,S02
1,74,0.25,0.25,1,2,2,1,1,0,0.357411285,0.253412036,2,S02
1,75,-2,2,2,1,1,1,1,1,1.254363793,1.102346268,2,S02
1,76,4,4,1,1,2,1,1,1,1.065078948,0.969050546,2,S02
1,77,-1,1,1,1,1,1,1,1,0.336122185,0.231998269,2,S02
1,78,8,8,1,2,2,2,1,1,0.224340447,0.152755859,2,S02
1,79,-1,1,1,1,2,1,0,1,0.502357497,0.366445879,2,S02
1,80,-2,2,1,1,1,1,1,1,0.730140336,0.642067086,2,S02
1,81,0.5,0.5,2,1,2,2,1,0,0.790321656,0.662235994,2,S02
1,82,-2,2,2,1,1,1,1,1,0.991559453,0.431556531,2,S02
1,83,-8,8,2,1,1,1,1,1,0.325157515,0.213135801,2,S02
1,84,0.5,0.5,2,2,2,2,1,1,0.75326473,0.385561907,2,S02
1,85,-0.5,0.5,1,2,2,2,0,1,0.397886445,0.31785347,2,S02
1,86,2,2,2,2,2,2,1,1,0.371568702,0.259534007,2,S02
1,87,-0.25,0.25,1,1,1,1,1,1,0.352707743,0.208596468,2,S02
1,88,1,1,2,2,2,2,1,1,0.35713418,0.245279695,2,S02
1,89,1,1,2,1,2,1,1,1,0.342061532,0.214171473,2,S02
1,90,-0.5,0.5,1,1,1,1,1,1,0.807041238,0.678402573,2,S02
1,91,8,8,1,2,2,2,1,1,7.720086974,7.480067438,2,S02
1,92,8,8,2,2,2,2,1,1,0.360019334,0.256072004,2,S02
1,93,-4,4,2,2,1,2,1,1,0.824683599,0.696695738,2,S02
1,94,-8,8,1,1,1,1,1,1,0.302904584,0.214821674,2,S02
1,95,8,8,2,2,2,2,1,1,0.306475859,0.218555047,2,S02
1,96,-8,8,2,2,1,2,1,1,0.45481676,0.342319017,2,S02
1,97,0.5,0.5,2,1,2,1,1,1,0.480930448,0.376907051,2,S02
1,98,8,8,2,1,2,1,1,1,0.388163315,0.260166701,2,S02
1,99,0.25,0.25,1,1,2,1,1,1,0.757487414,0.685408383,2,S02
1,100,1,1,1,1,2,1,1,1,0.254363793,0.094292108,2,S02
1,101,-1,1,1,1,2,2,0,0,0.433147319,0.353707494,2,S02
1,102,4,4,1,2,2,2,1,1,0.547410325,0.395446833,2,S02
1,103,-0.5,0.5,1,2,1,1,1,0,0.399857272,0.255924094,2,S02
1,104,-8,8,2,2,1,2,1,1,0.325539968,0.205600835,2,S02
1,105,-4,4,2,1,1,1,1,1,1.217797083,1.105784425,2,S02
1,106,2,2,2,1,2,1,1,1,1.103661461,1.007694941,2,S02
1,107,2,2,2,1,2,1,1,1,4.003252203,3.115310744,2,S02
1,108,-2,2,1,1,1,1,1,1,0.317060491,0.165534994,2,S02
1,109,-2,2,1,1,1,1,1,1,0.39700472,0.309078172,2,S02
1,110,-4,4,1,2,1,2,1,1,0.386579167,0.258543613,2,S02
1,111,-1,1,1,2,1,2,1,1,0.7079191,0.579876905,2,S02
1,112,-0.5,0.5,1,1,2,1,0,1,0.887584654,0.77603746,2,S02
1,113,-2,2,2,2,1,2,1,1,0.34303955,0.262986955,2,S02
1,114,1,1,1,1,2,1,1,1,2.743403349,0.455376102,2,S02
1,115,-0.25,0.25,2,1,2,1,0,1,0.359771207,0.263788386,2,S02
1,116,-0.25,0.25,1,1,2,1,0,1,0.264514051,0.144527828,2,S02
1,117,-8,8,2,1,1,1,1,1,0.415638078,0.311670222,2,S02
1,118,-0.25,0.25,1,1,2,1,0,1,0.389608306,0.309642344,2,S02
1,119,-8,8,2,1,1,1,1,1,0.358895518,0.238882732,2,S02
1,120,1,1,2,1,2,2,1,0,1.071733999,0.959821859,2,S02
1,121,-0.25,0.25,1,2,1,2,1,1,0.702811974,0.479047763,2,S02
1,122,0.5,0.5,1,1,1,1,0,1,1.770431363,1.682475838,2,S02
1,123,-1,1,2,2,2,1,0,0,0.495481788,0.415475377,2,S02
1,124,0.5,0.5,2,2,2,1,1,0,0.255043878,0.214939097,2,S02
1,125,0.25,0.25,2,1,1,2,0,0,1.481623513,1.329708318,2,S02
1,126,-4,4,1,1,1,1,1,1,0.476878917,0.356857377,2,S02
1,127,-0.25,0.25,2,1,1,1,1,1,0.53619451,0.416190477,2,S02
1,128,2,2,2,2,2,2,1,1,0.360538529,0.26450077,2,S02
1,129,0.5,0.5,1,1,1,1,0,1,1.03334407,0.913307437,2,S02
1,130,0.5,0.5,2,1,2,1,1,1,0.619579612,0.499588861,2,S02
1,131,1,1,2,2,2,1,1,0,0.433605841,0.305556401,2,S02
1,132,-4,4,2,1,1,1,1,1,0.651997895,0.51601383,2,S02
1,133,4,4,2,1,2,2,1,0,1.263185577,1.151295774,2,S02
1,134,4,4,1,2,2,2,1,1,0.381863248,0.285606945,2,S02
1,135,-0.5,0.5,2,2,2,2,0,1,0.646866318,0.542892727,2,S02
1,136,2,2,1,1,2,1,1,1,0.397461732,0.285520613,2,S02
1,137,-1,1,2,2,2,1,0,0,1.083002941,0.994989459,2,S02
1,138,-8,8,2,1,1,1,1,1,0.310153087,0.182198431,2,S02
1,139,0.25,0.25,1,2,2,2,1,1,0.526111264,0.39813427,2,S02
1,140,-4,4,1,1,1,1,1,1,0.242459139,0.162218788,2,S02
1,141,8,8,1,1,2,1,1,1,0.088797397,0.000701809,2,S02
1,142,8,8,2,1,2,1,1,1,0.424266975,0.328258497,2,S02
1,143,0.5,0.5,1,2,2,2,1,1,0.694322233,0.574261753,2,S02
1,144,-8,8,1,2,1,2,1,1,0.389599553,0.254162756,2,S02
1,145,-0.25,0.25,1,2,1,1,1,0,0.367015786,0.231087263,2,S02
1,146,-1,1,2,2,1,1,1,0,0.999857212,0.879818164,2,S02
1,147,-4,4,2,2,1,1,1,0,0.429400967,0.285466279,2,S02
1,148,4,4,1,2,1,1,0,0,0.623643821,0.503739099,2,S02
1,149,2,2,1,2,2,2,1,1,3.126390422,3.013807856,2,S02
1,150,8,8,1,1,2,1,1,1,7.969676599,7.865788433,2,S02
1,151,-4,4,1,1,1,1,1,1,0.334669949,0.214782131,2,S02
1,152,1,1,1,2,2,2,1,1,0.295055686,0.207164155,2,S02
1,153,-0.5,0.5,1,2,1,2,1,1,0.471471443,0.374589087,2,S02
1,154,0.25,0.25,2,2,2,2,1,1,0.397606321,0.269486247,2,S02
1,155,-0.5,0.5,2,1,2,1,0,1,0.403071451,0.299150685,2,S02
1,156,-1,1,1,1,2,2,0,0,0.468904749,0.372944266,2,S02
1,157,0.25,0.25,2,2,2,2,1,1,0.955908579,0.819894328,2,S02
1,158,-0.5,0.5,1,1,2,2,0,0,0.36524509,0.228725832,2,S02
1,159,-0.25,0.25,2,2,2,2,0,1,0.349507752,0.28561751,2,S02
1,160,-0.25,0.25,2,1,2,1,0,1,1.1308235,1.058336961,2,S02
1,161,4,4,2,2,2,2,1,1,0.334331868,0.238320673,2,S02
1,162,4,4,2,2,2,2,1,1,0.239011625,0.142829276,2,S02
1,163,2,2,1,2,2,2,1,1,0.477280992,0.397288466,2,S02
1,164,4,4,2,1,2,1,1,1,0.36051438,0.224489565,2,S02
1,165,0.25,0.25,1,1,2,1,1,1,0.921255947,0.833351737,2,S02
1,166,-0.5,0.5,2,1,1,1,1,1,1.245463224,1.125368634,2,S02
1,167,0.5,0.5,1,2,2,2,1,1,0.748461574,0.652009063,2,S02
1,168,0.25,0.25,2,2,2,2,1,1,0.376552368,0.280550229,2,S02
1,169,1,1,1,1,2,1,1,1,0.365667388,0.245594532,2,S02
1,170,1,1,2,2,2,2,1,1,0.302613895,0.246547798,2,S02
1,171,-1,1,2,1,1,1,1,1,0.46623965,0.338215265,2,S02
1,172,-2,2,1,2,1,2,1,1,0.377273506,0.249371674,2,S02
1,173,1,1,2,2,2,2,1,1,0.30284059,0.191032289,2,S02
1,174,0.5,0.5,1,2,2,1,1,0,0.361964503,0.297994571,2,S02
1,175,-4,4,2,1,1,1,1,1,0.45075225,0.330779308,2,S02
1,176,-0.25,0.25,2,2,1,1,1,0,0.3735673,0.261579997,2,S02
1,177,-8,8,1,1,1,1,1,1,0.186611586,0.06673373,2,S02
1,178,-0.25,0.25,2,1,1,1,1,1,0.316044439,0.180008757,2,S02
1,179,-0.5,0.5,2,2,1,1,1,0,0.403939593,0.283908393,2,S02
